RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
23305,The Mighty Nein,83,03:19:35,Sam,Nott,Thieves' Tools,Yes,19,8,No,null
23306,The Mighty Nein,83,03:20:05,Sam,Nott,Constitution Save,Yes,11,9,No,Disregarded
23307,The Mighty Nein,83,03:25:30,Sam,Nott,Hit Dice,No,null,null,No,null
23308,The Mighty Nein,83,03:25:45,Marisha,Beau,Investigation,Yes,24,16,No,null
23309,The Mighty Nein,83,03:26:56,Travis,Fjord,Intelligence,Yes,4,2,No,null
23310,The Mighty Nein,83,03:27:08,Marisha,Beau,Intelligence,Yes,17,13,No,null
23311,The Mighty Nein,83,03:29:12,Laura,Jester,Healing,No,null,null,No,Cure Wounds (4th)
23312,The Mighty Nein,83,03:32:40,Sam,Nott,Investigation,Yes,27,16,No,null
23313,The Mighty Nein,83,03:34:00,Liam,Caleb,Arcana,Yes,29,19,No,null
23314,The Mighty Nein,83,03:36:13,Laura,Jester,Performance,Yes,8,3,No,null
23315,The Mighty Nein,83,03:36:30,Laura,Jester,Strength,Yes,15,12,No,null
23316,The Mighty Nein,83,03:38:14,Sam,Nott,Investigation,Yes,28,17,No,null
23317,The Mighty Nein,83,03:38:20,Sam,Nott,Thieves' Tools,Yes,30,17,No,null
23318,The Mighty Nein,83,03:41:07,Laura,Jester,Deception,Yes,6,1,Yes,null
23319,The Mighty Nein,83,03:44:06,Travis,Fjord,Insight,Yes,-1,1,Yes,null
23320,The Mighty Nein,83,03:44:09,Sam,Nott,Insight,Yes,15,10,No,null
23321,The Mighty Nein,83,03:49:58,Taliesin,Caduceus,Medicine,Yes,13,4,No,null
23322,The Mighty Nein,84,00:13:45,Marisha,Beau,Religion,Yes,23,19,No,null
23323,The Mighty Nein,84,00:24:32,Marisha,Beau,Intelligence,Yes,15,11,No,null
23324,The Mighty Nein,84,00:24:32,Liam,Caleb,Intelligence,Yes,18,12,No,null
23325,The Mighty Nein,84,00:43:14,Sam,Nott,Perception,Yes,11,10,No,null
23326,The Mighty Nein,84,00:43:14,Marisha,Beau,Sleight of Hand,Yes,14,9,No,null
23327,The Mighty Nein,84,01:05:48,Laura,Jester,Perception,Yes,11,6,No,null
23328,The Mighty Nein,84,01:05:48,Taliesin,Caduceus,Perception,Yes,19,10,No,null
23329,The Mighty Nein,84,01:17:24,Laura,Jester,Perception,Yes,8,3,No,null
23330,The Mighty Nein,84,01:17:30,Laura,Jester,Intelligence,Yes,16,15,No,null
23331,The Mighty Nein,84,01:18:37,Sam,Nott,Constitution Save,Yes,9,7,No,Nott passes out
23332,The Mighty Nein,84,01:21:57,Laura,Jester,Constitution Save,Yes,5,3,No,Jester passes out
23333,The Mighty Nein,84,01:24:34,Marisha,Beau,Constitution Save,Yes,6,3,No,null
23334,The Mighty Nein,84,01:39:31,Marisha,Beau,Attack,Yes,10,1,Yes,Unarmed Strike with advantage against Fjord
23335,The Mighty Nein,84,01:39:31,Marisha,Beau,Attack,Yes,21,11,No,null
23336,The Mighty Nein,84,01:39:48,Marisha,Beau,Damage,No,8,null,No,null
23337,The Mighty Nein,84,02:30:45,Travis,Fjord,Perception,Yes,15,13,No,null
23338,The Mighty Nein,84,02:49:54,Liam,Caleb,Investigation,Yes,null,null,No,disregarded due to advantage (Fortune's Favor)
23339,The Mighty Nein,84,02:49:54,Liam,Caleb,Investigation,Yes,25,15,No,null
23340,The Mighty Nein,84,03:05:49,Sam,Nott,Persuasion,Yes,11,8,No,null
23341,The Mighty Nein,84,03:05:51,Laura,Jester,Persuasion,Yes,25,20,Yes,with Guidance
23342,The Mighty Nein,84,03:16:39,Marisha,Beau,Insight,Yes,27,20,No,receives whisper about Oremid Hass
23343,The Mighty Nein,84,03:16:39,Taliesin,Caduceus,Insight,Yes,19,10,No,receives whisper about Oremid Hass
23344,The Mighty Nein,84,03:33:28,Travis,Fjord,Persuasion,Yes,21,16,No,null
23345,The Mighty Nein,84,03:38:34,Laura,Jester,Insight,Yes,21,16,No,null
23346,The Mighty Nein,84,03:57:33,Taliesin,Caduceus,Constitution Save,Yes,15,13,No,null
23347,The Mighty Nein,84,03:59:50,Taliesin,Caduceus,Attack,Yes,23,19,No,null
23348,The Mighty Nein,85,00:11:34,Sam,Nott,Initiative,Yes,24,19,No,null
23349,The Mighty Nein,85,00:11:40,Marisha,Beau,Initiative,Yes,15,10,No,null
23350,The Mighty Nein,85,00:11:48,Laura,Jester,Initiative,Yes,13,9,No,null
23351,The Mighty Nein,85,00:11:48,Taliesin,Caduceus,Initiative,Yes,12,11,No,null
23352,The Mighty Nein,85,00:11:49,Liam,Caleb,Initiative,Yes,12,11,No,null
23353,The Mighty Nein,85,00:13:50,Sam,Nott,Stealth,Yes,null,null,No,disregarded due to advantage
23354,The Mighty Nein,85,00:13:50,Sam,Nott,Stealth,Yes,30,17,No,null
23355,The Mighty Nein,85,00:15:01,Sam,Nott,Attack,Yes,15,5,No,TTBB1000 against Caedogeist
23356,The Mighty Nein,85,00:17:30,Marisha,Beau,Attack,Yes,15,5,No,Unarmed Strike against Caedogeist
23357,The Mighty Nein,85,00:24:56,Sam,Nott,Stealth,Yes,null,null,No,disregarded due to advantage
23358,The Mighty Nein,85,00:24:56,Sam,Nott,Stealth,Yes,16,3,No,null
23359,The Mighty Nein,85,00:25:50,Travis,Fjord,Spell Attack,Yes,null,null,No,null
23360,The Mighty Nein,85,00:26:08,Travis,Fjord,Spell Attack,Yes,19,9,No,Eldritch Blast against Caedogeist
23361,The Mighty Nein,85,00:26:17,Travis,Fjord,Damage,No,11,null,No,hits Mirror Image
23362,The Mighty Nein,85,00:26:55,Marisha,Beau,Attack,Yes,29,20,Yes,Throwing Dart against Caedogeist
23363,The Mighty Nein,85,00:27:38,Marisha,Beau,Damage,No,8,null,No,null
23364,The Mighty Nein,85,00:28:15,Marisha,Beau,Attack,Yes,21,11,No,Throwing Dart against Caedogeist
23365,The Mighty Nein,85,00:28:25,Marisha,Beau,Damage,No,10,null,No,null
23366,The Mighty Nein,85,00:28:46,Sam,Nott,Attack,Yes,18,8,No,TTBB1000 Bola Shot against Caedogeist
23367,The Mighty Nein,85,00:41:00,Sam,Nott,Constitution Save,Yes,17,15,No,Nott loses concentration on THL
23368,The Mighty Nein,85,00:41:25,Sam,Nott,Constitution Save,Yes,19,17,No,Nott resists the poison
23369,The Mighty Nein,85,00:43:54,Liam,Caleb,Damage,No,20,null,No,Magic Missile (3rd) against Caedogeist
23370,The Mighty Nein,85,00:46:21,Marisha,Beau,Attack,Yes,19,9,No,Unarmed Strike against Caedogeist
23371,The Mighty Nein,85,00:46:57,Marisha,Beau,Attack,Yes,15,5,No,Unarmed Strike against Caedogeist
23372,The Mighty Nein,85,00:52:31,Sam,Nott,Stealth,Yes,null,null,No,disregarded due to advantage
23373,The Mighty Nein,85,00:52:31,Sam,Nott,Stealth,Yes,29,16,No,null
23374,The Mighty Nein,85,00:54:16,Laura,Jester,Damage,No,15,null,No,Spirit Guardians
23375,The Mighty Nein,85,00:54:52,Marisha,Beau,Attack,Yes,28,18,No,Unarmed Strike against Caedogeist
23376,The Mighty Nein,85,00:54:52,Marisha,Beau,Attack,Yes,24,14,No,Unarmed Strike against Caedogeist
23377,The Mighty Nein,85,00:55:23,Marisha,Beau,Damage,No,24,null,No,null
23378,The Mighty Nein,85,00:55:34,Marisha,Beau,Damage,No,7,null,No,null
23379,The Mighty Nein,85,00:56:48,Travis,Fjord,Spell Attack,Yes,24,15,No,Eldritch Blast against Caedogeist
23380,The Mighty Nein,85,00:56:48,Travis,Fjord,Spell Attack,Yes,14,5,No,disregarded due to advantage
23381,The Mighty Nein,85,00:56:50,Travis,Fjord,Spell Attack,Yes,null,null,No,disregarded due to advantage
23382,The Mighty Nein,85,00:56:50,Travis,Fjord,Spell Attack,Yes,19,10,No,Eldritch Blast against Caedogeist
23383,The Mighty Nein,85,00:56:57,Travis,Fjord,Damage,No,13,null,No,hits Mirror Image
23384,The Mighty Nein,85,00:57:08,Travis,Fjord,Damage,No,14,null,No,null
23385,The Mighty Nein,85,00:58:12,Travis,Fjord,Perception,Yes,16,14,No,null
23386,The Mighty Nein,85,00:58:18,Marisha,Beau,Perception,Yes,13,10,No,null
23387,The Mighty Nein,85,00:58:41,Marisha,Beau,Attack,Yes,17,7,No,Unarmed Strike against Caedogeist
23388,The Mighty Nein,85,00:58:41,Marisha,Beau,Attack,Yes,15,5,No,disregarded due to advantage
23389,The Mighty Nein,85,00:58:54,Marisha,Beau,Attack,Yes,14,4,No,Unarmed Strike against Caedogeist
23390,The Mighty Nein,85,00:58:54,Marisha,Beau,Attack,Yes,10,1,Yes,disregarded due to advantage
23391,The Mighty Nein,85,00:59:14,Marisha,Beau,Attack,Yes,null,null,No,disregarded due to advantage
23392,The Mighty Nein,85,00:59:14,Marisha,Beau,Attack,Yes,26,16,No,Unarmed Strike against Caedogeist
23393,The Mighty Nein,85,00:59:17,Marisha,Beau,Damage,No,9,null,No,null
23394,The Mighty Nein,85,00:59:24,Marisha,Beau,Attack,Yes,18,8,No,Unarmed Strike against Caedogeist
23395,The Mighty Nein,85,00:59:24,Marisha,Beau,Attack,Yes,13,3,No,disregarded due to advantage
23396,The Mighty Nein,85,01:00:26,Laura,Jester,Spell Attack,Yes,10,1,Yes,Inflict Wounds (5th) against Caedogeist
23397,The Mighty Nein,85,01:00:50,Laura,Jester,Spell Attack,Yes,11,2,No,Spiritual Weapon (4th) against Caedogeist
23398,The Mighty Nein,85,01:04:05,Liam,Caleb,Damage,No,11,null,No,Magic Missile (3rd) against Caedogeist
23399,The Mighty Nein,85,01:05:34,Taliesin,Caduceus,Damage,No,32,null,No,Blight against Caedogeist
23400,The Mighty Nein,85,01:07:12,Travis,Fjord,Attack,Yes,20,9,No,Star Razor (activated) against Caedogeist
23401,The Mighty Nein,85,01:07:52,Travis,Fjord,Attack,Yes,24,13,No,Star Razor (activated) against Caedogeist
23402,The Mighty Nein,85,01:08:23,Travis,Fjord,Damage,No,33,null,No,Banishing Smite- Caedogeist is Banished
23403,The Mighty Nein,85,01:10:15,Travis,Fjord,Damage,No,8,null,No,Hexblade's Curse and Enlarge damage
23404,The Mighty Nein,85,01:10:18,Laura,Jester,Healing,No,13,null,No,Cure Wounds (3rd) to Nott
23405,The Mighty Nein,85,01:10:23,Taliesin,Caduceus,Healing,No,23,null,No,Cure Wounds to Beau
23406,The Mighty Nein,85,01:12:08,Sam,Nott,Perception,Yes,2,1,Yes,null
23407,The Mighty Nein,85,01:12:21,Laura,Jester,Perception,Yes,20,15,No,null
23408,The Mighty Nein,85,01:13:04,Sam,Nott,Stealth,Yes,null,null,No,disregarded due to advantage
23409,The Mighty Nein,85,01:13:04,Sam,Nott,Stealth,Yes,16,3,No,null
23410,The Mighty Nein,85,01:17:00,Sam,Nott,Attack,Yes,29,19,No,TTBB1000 against Caedogeist (hits mirror image)
23411,The Mighty Nein,85,01:18:20,Marisha,Beau,Attack,Yes,29,19,No,Unarmed Strike against Caedogeist
23412,The Mighty Nein,85,01:18:20,Marisha,Beau,Attack,Yes,null,null,No,disregarded due to advantage
23413,The Mighty Nein,85,01:18:26,Marisha,Beau,Attack,Yes,15,5,No,Unarmed Strike against Caedogeist
23414,The Mighty Nein,85,01:18:26,Marisha,Beau,Attack,Yes,null,null,No,disregarded due to advantage
23415,The Mighty Nein,85,01:18:38,Marisha,Beau,Damage,No,9,null,No,null
23416,The Mighty Nein,85,01:19:12,Laura,Jester,Spell Attack,Yes,15,6,No,Inflict Wounds (5th) against Caedogeist
23417,The Mighty Nein,85,01:20:00,Liam,Caleb,Strength,Yes,null,null,No,disregarded due to advantage
23418,The Mighty Nein,85,01:20:00,Liam,Caleb,Strength,Yes,32,19,No,Cat's Ire
23419,The Mighty Nein,85,01:21:22,Sam,Nott,Attack,Yes,12,2,No,TTBB1000 against Caedogeist
23420,The Mighty Nein,85,01:21:31,Sam,Nott,Attack,Yes,21,11,No,TTBB1000 against Caedogeist
23421,The Mighty Nein,85,01:22:32,Marisha,Beau,Attack,Yes,17,7,No,Umarmed Strike against Caedogeist
23422,The Mighty Nein,85,01:28:56,Laura,Jester,Dexterity,Yes,6,2,No,null
23423,The Mighty Nein,85,01:34:16,Travis,Fjord,Perception,Yes,12,10,No,null
23424,The Mighty Nein,85,01:38:08,Marisha,Beau,Hit Dice,No,27,null,No,null
23425,The Mighty Nein,85,01:38:08,Sam,Nott,Hit Dice,No,22,null,No,null
23426,The Mighty Nein,85,01:38:08,Taliesin,Caduceus,Hit Dice,No,45,null,No,null
23427,The Mighty Nein,85,01:48:31,Taliesin,Caduceus,Perception,Yes,null,null,No,disregarded due to advantage
23428,The Mighty Nein,85,01:48:31,Taliesin,Caduceus,Perception,Yes,24,15,No,null
23429,The Mighty Nein,85,01:53:35,Sam,Nott,Insight,Yes,8,4,No,null
23430,The Mighty Nein,85,01:53:41,Taliesin,Caduceus,Perception,Yes,null,null,No,disregarded due to advantage
23431,The Mighty Nein,85,01:53:41,Taliesin,Caduceus,Perception,Yes,25,16,No,null
23432,The Mighty Nein,85,01:56:27,Taliesin,Caduceus,Perception,Yes,null,null,No,disregarded due to advantage
23433,The Mighty Nein,85,01:56:27,Taliesin,Caduceus,Perception,Yes,22,13,No,null
23434,The Mighty Nein,85,02:04:03,Taliesin,Caduceus,Perception,Yes,null,null,No,disregarded due to advantage
23435,The Mighty Nein,85,02:04:03,Taliesin,Caduceus,Perception,Yes,20,11,No,null
23436,The Mighty Nein,85,02:04:03,Liam,Caleb,Insight,Yes,13,null,No,null
23437,The Mighty Nein,85,02:04:03,Travis,Fjord,Insight,Yes,null,null,No,null
23438,The Mighty Nein,85,02:07:20,Travis,Fjord,Insight,Yes,18,20,No,null
23439,The Mighty Nein,85,02:07:20,Marisha,Beau,Insight,Yes,8,1,Yes,null
23440,The Mighty Nein,85,02:07:20,Laura,Jester,Insight,Yes,7,2,No,null
23441,The Mighty Nein,85,02:07:20,Taliesin,Caduceus,Insight,Yes,null,null,No,disregarded due to advantage
23442,The Mighty Nein,85,02:07:20,Taliesin,Caduceus,Insight,Yes,27,18,No,null
23443,The Mighty Nein,85,02:18:24,Taliesin,Caduceus,Persuasion,Yes,null,null,No,disregarded due to advantage
23444,The Mighty Nein,85,02:18:24,Taliesin,Caduceus,Persuasion,Yes,16,13,No,null
23445,The Mighty Nein,85,02:20:06,Liam,Caleb,Constitution Save,Yes,7,4,No,null
23446,The Mighty Nein,85,02:29:32,Laura,Jester,Perception,Yes,20,15,No,null
23447,The Mighty Nein,85,03:18:02,Travis,Fjord,Perception,Yes,18,16,No,null
23448,The Mighty Nein,85,03:18:02,Taliesin,Caduceus,Perception,Yes,null,null,No,null
23449,The Mighty Nein,85,03:30:57,Liam,Caleb,Deception,Yes,16,null,No,with Guidance
23450,The Mighty Nein,85,03:32:21,Liam,Caleb,Deception,Yes,null,null,No,disregarded due to advantage
23451,The Mighty Nein,85,03:32:21,Liam,Caleb,Deception,Yes,27,null,No,with Guidance
23452,The Mighty Nein,85,03:36:35,Sam,Nott,Investigation,Yes,29,18,No,null
23453,The Mighty Nein,85,03:36:35,Sam,Nott,Other,No,4,null,No,Guidance
23454,The Mighty Nein,85,03:45:50,Ashley,Yasha,Wisdom Save,Yes,null,null,No,against Pumat's Scry
23455,The Mighty Nein,85,04:04:27,Taliesin,Caduceus,Perception,Yes,10,1,Yes,disregarded due to advantage
23456,The Mighty Nein,85,04:04:27,Taliesin,Caduceus,Perception,Yes,10,1,Yes,null
23457,The Mighty Nein,85,04:06:30,Ashley,Yasha,Wisdom Save,Yes,16,16,No,against Jester's Scry
23458,The Mighty Nein,85,04:08:28,Laura,Jester,Perception,Yes,21,16,No,null
23459,The Mighty Nein,85,04:12:09,Liam,Caleb,Perception,Yes,9,6,No,null
23460,The Mighty Nein,85,04:12:10,Sam,Nott,Perception,Yes,14,13,No,null
23461,The Mighty Nein,85,04:14:49,Liam,Caleb,Persuasion,Yes,6,3,No,null
23462,The Mighty Nein,85,04:20:34,Marisha,Beau,Intelligence,Yes,7,3,No,null
23463,The Mighty Nein,86,00:17:16,Liam,Caleb,Perception,Yes,15,11,No,null
23464,The Mighty Nein,86,00:22:58,Travis,Fjord,Persuasion,Yes,23,18,No,null
23465,The Mighty Nein,86,00:23:03,Taliesin,Caduceus,Perception,Yes,27,18,No,null
23466,The Mighty Nein,86,00:28:16,Sam,Nott,Investigation,Yes,19,8,No,null
23467,The Mighty Nein,86,00:30:07,Sam,Nott,Thieves' Tools,Yes,19,6,No,null
23468,The Mighty Nein,86,00:30:08,Laura,Jester,Perception,Yes,null,null,No,disregarded due to disadvantage
23469,The Mighty Nein,86,00:30:08,Laura,Jester,Perception,Yes,20,null,No,with Guidance
23470,The Mighty Nein,86,00:31:11,Sam,Nott,Attack,Yes,null,null,No,disregarded due to advantage
23471,The Mighty Nein,86,00:31:11,Sam,Nott,Attack,Yes,29,19,No,TTBB1000 against Respa
23472,The Mighty Nein,86,00:31:36,Marisha,Beau,Perception,Yes,20,17,No,null
23473,The Mighty Nein,86,00:31:43,Travis,Fjord,Perception,Yes,20,18,No,null
23474,The Mighty Nein,86,00:38:36,Sam,Nott,Stealth,Yes,null,null,No,Disregarded due to advantage
23475,The Mighty Nein,86,00:38:36,Sam,Nott,Other,No,2,null,No,Bless
23476,The Mighty Nein,86,00:38:36,Sam,Nott,Stealth,Yes,25,12,No,null
23477,The Mighty Nein,86,00:47:02,Taliesin,Caduceus,Initiative,Yes,2,1,Yes,null
23478,The Mighty Nein,86,00:47:28,Laura,Jester,Initiative,Yes,24,20,No,null
23479,The Mighty Nein,86,00:47:29,Sam,Nott,Initiative,Yes,23,18,No,null
23480,The Mighty Nein,86,00:47:31,Liam,Caleb,Initiative,Yes,17,16,No,null
23481,The Mighty Nein,86,00:48:01,Marisha,Beau,Initiative,Yes,12,7,No,null
23482,The Mighty Nein,86,00:48:02,Travis,Fjord,Initiative,Yes,10,10,No,null
23483,The Mighty Nein,86,00:50:07,Laura,Jester,Stealth,Yes,14,10,No,null
23484,The Mighty Nein,86,00:51:53,Laura,Jester,Spell Attack,Yes,27,18,No,Spiritual Weapon against Cultist
23485,The Mighty Nein,86,00:52:03,Laura,Jester,Damage,No,8,null,No,null
23486,The Mighty Nein,86,00:53:25,Sam,Nott,Damage,No,24,null,No,null
23487,The Mighty Nein,86,00:57:57,Liam,Caleb,Damage,No,36,null,No,Fireball (4th) to Respa and Cultists (5). 4 Cultists die
23488,The Mighty Nein,86,00:58:41,Liam,Caleb,Wisdom Save,Yes,18,10,No,null
23489,The Mighty Nein,86,00:59:24,Liam,Caleb,Acrobatics,Yes,7,5,No,null
23490,The Mighty Nein,86,01:05:19,Marisha,Beau,Attack,Yes,19,9,No,Unarmed Strike against Respa
23491,The Mighty Nein,86,01:05:20,Marisha,Beau,Attack,Yes,26,16,No,Unarmed Strike against Respa
23492,The Mighty Nein,86,01:05:46,Marisha,Beau,Damage,No,22,null,No,null
23493,The Mighty Nein,86,01:08:19,Liam,Caleb,Dexterity Save,Yes,22,20,Yes,Respa's Firestorm
23494,The Mighty Nein,86,01:08:46,Marisha,Beau,Dexterity Save,Yes,13,4,No,Respa's Firestorm- with Evasion
23495,The Mighty Nein,86,01:08:49,Sam,Nott,Dexterity Save,Yes,17,8,No,Respa's Firestorm- with Evasion
23496,The Mighty Nein,86,01:10:39,Travis,Fjord,Spell Attack,Yes,14,5,No,Eldritch Blast against Respa
23497,The Mighty Nein,86,01:10:41,Travis,Fjord,Spell Attack,Yes,27,18,No,Eldritch Blast against Respa
23498,The Mighty Nein,86,01:10:49,Travis,Fjord,Damage,No,7,null,No,null
23499,The Mighty Nein,86,01:17:26,Travis,Fjord,Damage,No,7,null,No,Star Razor protection
23500,The Mighty Nein,86,01:18:55,Taliesin,Caduceus,Damage,No,21,null,No,Sacred Flame against Demon- Demon dies
23501,The Mighty Nein,86,01:20:04,Laura,Jester,Spell Attack,Yes,20,11,No,Spiritual Weapon against Demon
23502,The Mighty Nein,86,01:20:12,Laura,Jester,Damage,No,9,null,No,null
23503,The Mighty Nein,86,01:20:50,Laura,Jester,Spell Attack,Yes,20,11,No,Guiding Bolt (4th) against Respa
23504,The Mighty Nein,86,01:21:32,Laura,Jester,Damage,No,24,null,No,null
23505,The Mighty Nein,86,01:22:33,Sam,Nott,Attack,Yes,null,null,No,disregarded due to advantage
23506,The Mighty Nein,86,01:22:33,Sam,Nott,Attack,Yes,19,9,No,TTBB1000 against Respa
23507,The Mighty Nein,86,01:23:03,Sam,Nott,Damage,No,24,null,No,Respa dies
23508,The Mighty Nein,86,01:24:37,Sam,Nott,Dexterity Save,Yes,16,7,No,null
23509,The Mighty Nein,86,01:27:14,Ashley,Yasha,Initiative,Yes,null,null,No,disregarded due to advantage
23510,The Mighty Nein,86,01:27:14,Ashley,Yasha,Initiative,Yes,14,12,No,null
23511,The Mighty Nein,86,01:29:32,Marisha,Beau,Wisdom Save,Yes,7,4,No,Beau is charmed by Obann's Dominate Person
23512,The Mighty Nein,86,01:30:57,Liam,Caleb,Spell Attack,Yes,21,12,No,Cat's Ire Claw against Cultist
23513,The Mighty Nein,86,01:31:05,Liam,Caleb,Damage,No,23,null,No,Cultist dies
23514,The Mighty Nein,86,01:32:11,Liam,Caleb,Damage,No,26,null,No,Fireball against Laughing Hand- Cultists (2)- and Demons (2). Cultist (1) dies.
23515,The Mighty Nein,86,01:33:02,Liam,Caleb,Wisdom Save,Yes,14,6,No,null
23516,The Mighty Nein,86,01:38:37,Ashley,Yasha,Attack,Yes,9,1,Yes,disregarded due to advantage
23517,The Mighty Nein,86,01:38:37,Ashley,Yasha,Attack,Yes,9,1,Yes,Skingorger against Nott
23518,The Mighty Nein,86,01:39:15,Travis,Fjord,Constitution Save,Yes,17,null,No,against Caedogeist's poison
23519,The Mighty Nein,86,01:41:06,Travis,Summoned Creature,Initiative,Yes,4,2,No,null
23520,The Mighty Nein,86,01:45:58,Travis,Fjord,Constitution Save,Yes,null,null,No,disregarded due to advantage
23521,The Mighty Nein,86,01:45:58,Travis,Fjord,Constitution Save,Yes,16,11,No,Concentration
23522,The Mighty Nein,86,01:46:10,Travis,Fjord,Damage,No,5,null,No,null
23523,The Mighty Nein,86,01:46:10,Travis,Fjord,Damage,No,5,null,No,Star Razor protection
23524,The Mighty Nein,86,01:46:26,Travis,Fjord,Damage,No,8,null,No,Star Razor protection. Demon dies.
23525,The Mighty Nein,86,01:46:41,Travis,Fjord,Constitution Save,Yes,null,null,No,disregarded due to advantage
23526,The Mighty Nein,86,01:46:41,Travis,Fjord,Constitution Save,Yes,22,17,No,Concentration
23527,The Mighty Nein,86,01:47:05,Travis,Fjord,Constitution Save,Yes,null,null,No,disregarded due to advantage
23528,The Mighty Nein,86,01:47:05,Travis,Fjord,Constitution Save,Yes,24,19,No,Concentration
23529,The Mighty Nein,86,01:48:05,Travis,Fjord,Damage,No,11,null,No,Star Razor protection
23530,The Mighty Nein,86,01:48:50,Travis,Fjord,Constitution Save,Yes,21,16,No,Fjord loses concentration on the Vrock
23531,The Mighty Nein,86,01:48:50,Travis,Fjord,Constitution Save,Yes,null,null,No,disregarded due to advantage
23532,The Mighty Nein,86,01:49:30,Travis,Fjord,Damage,No,1,null,No,Star Razor protection
23533,The Mighty Nein,86,01:49:35,Travis,Fjord,Constitution Save,Yes,10,null,No,Fjord is poisoned
23534,The Mighty Nein,86,01:50:22,Travis,Fjord,Attack,Yes,null,null,No,disregarded due to disadvantage
23535,The Mighty Nein,86,01:50:22,Travis,Fjord,Attack,Yes,15,5,No,null
23536,The Mighty Nein,86,01:52:14,Travis,Summoned Creature,Attack,Yes,21,15,No,Vrock beak against Obann
23537,The Mighty Nein,86,01:52:20,Travis,Summoned Creature,Damage,No,9,null,No,null
23538,The Mighty Nein,86,01:52:25,Travis,Summoned Creature,Attack,Yes,11,5,No,Vrock talon against Obann
23539,The Mighty Nein,86,01:54:56,Taliesin,Caduceus,Perception,Yes,11,2,No,null
23540,The Mighty Nein,86,01:58:48,Laura,Jester,Spell Attack,Yes,24,15,No,Guiding Bolt (4th) against Obann
23541,The Mighty Nein,86,01:59:13,Laura,Jester,Damage,No,22,null,No,null
23542,The Mighty Nein,86,01:59:40,Laura,Jester,Spell Attack,Yes,19,10,No,Spiritual Weapon against Demon
23543,The Mighty Nein,86,01:59:46,Laura,Jester,Damage,No,8,null,No,Demon dies
23544,The Mighty Nein,86,02:00:26,Ashley,Yasha,Attack,Yes,27,19,No,Skingorger against Nott
23545,The Mighty Nein,86,02:01:30,Ashley,Yasha,Damage,No,11,null,No,Uncanny Dodge
23546,The Mighty Nein,86,02:03:08,Sam,Nott,Attack,Yes,30,20,Yes,TTBB1000 against Obann
23547,The Mighty Nein,86,02:03:27,Sam,Nott,Damage,No,52,null,No,null
23548,The Mighty Nein,86,02:03:49,Sam,Nott,Attack,Yes,20,10,No,TTBB1000 against Obann
23549,The Mighty Nein,86,02:03:57,Sam,Nott,Damage,No,12,null,No,null
23550,The Mighty Nein,86,02:04:31,Travis,Summoned Creature,Attack,Yes,25,19,No,Vrock claw against Obann
23551,The Mighty Nein,86,02:04:46,Travis,Summoned Creature,Damage,No,11,null,No,null
23552,The Mighty Nein,86,02:05:11,Sam,Nott,Wisdom Save,Yes,8,7,No,null
23553,The Mighty Nein,86,02:06:11,Liam,Caleb,Spell Attack,Yes,10,1,Yes,Cat's Ire against Cultist
23554,The Mighty Nein,86,02:07:30,Liam,Caleb,Damage,No,30,null,No,Fireball to LH- Demons (2)- Cultist- and Yasha
23555,The Mighty Nein,86,02:09:30,Sam,Nott,Dexterity Save,Yes,21,12,No,against Caleb's Fireball
23556,The Mighty Nein,86,02:09:30,Ashley,Yasha,Dexterity Save,Yes,21,19,No,against Caleb's Fireball
23557,The Mighty Nein,86,02:09:35,Liam,Caleb,Wisdom Save,Yes,17,9,No,null
23558,The Mighty Nein,86,02:12:15,Marisha,Beau,Attack,Yes,22,12,No,Unarmed Strike against LH
23559,The Mighty Nein,86,02:12:28,Marisha,Beau,Attack,Yes,27,17,No,Unarmed Strike against LH
23560,The Mighty Nein,86,02:12:33,Marisha,Beau,Damage,No,17,null,No,null
23561,The Mighty Nein,86,02:13:40,Marisha,Beau,Attack,Yes,null,null,No,disregarded due to advantage
23562,The Mighty Nein,86,02:13:40,Marisha,Beau,Attack,Yes,22,12,No,Unarmed Strike against LH
23563,The Mighty Nein,86,02:13:45,Marisha,Beau,Attack,Yes,10,1,Yes,disregarded due to advantage
23564,The Mighty Nein,86,02:13:45,Marisha,Beau,Attack,Yes,17,7,No,Unarmed Strike against LH
23565,The Mighty Nein,86,02:13:58,Marisha,Beau,Damage,No,9,null,No,null
23566,The Mighty Nein,86,02:15:09,Ashley,Yasha,Attack,Yes,null,null,No,disregarded due to advantage
23567,The Mighty Nein,86,02:15:09,Ashley,Yasha,Attack,Yes,27,19,No,Skingorger against Beau
23568,The Mighty Nein,86,02:16:16,Ashley,Yasha,Damage,No,27,null,No,Beau is unconscious
23569,The Mighty Nein,86,02:16:57,Ashley,Yasha,Attack,Yes,null,null,No,disregarded due to advantage
23570,The Mighty Nein,86,02:16:57,Ashley,Yasha,Attack,Yes,21,13,No,Beau fails 2 death saves
23571,The Mighty Nein,86,02:19:34,Ashley,Yasha,Dexterity Save,Yes,null,null,No,disregarded due to advantage
23572,The Mighty Nein,86,02:19:34,Ashley,Yasha,Dexterity Save,Yes,14,12,No,against Fjord's Enervation
23573,The Mighty Nein,86,02:19:49,Travis,Fjord,Damage,No,21,null,No,Initially incorrect- but adjusted later to these numbers
23574,The Mighty Nein,86,02:23:12,Travis,Fjord,Damage,No,6,null,No,Star Razor protection. Demon dies
